,level1,level2,level3,info1,info2
4042,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU00133 FACT complex subunit pob-3,K09272 SSRP1; FACT complex subunit SSRP1/POB3
4043,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU03033 CCAAT-binding complex subunit HAP2,"K08064 NFYA; nuclear transcription factor Y, alpha"
4044,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU09248 CCAAT-binding protein subunit HAP3,K08065 NFYB; nuclear transcription Y subunit beta
4045,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU00116 aab-1; am alpha binding protein-1,"K08066 NFYC; nuclear transcription factor Y, gamma"
4046,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU09915 fsd-1; female sexual development-1,K12769 NDT80; meiosis-specific transcription factor NDT80
4047,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU16329 hypothetical protein,K22758 CHCHD2; coiled-coil-helix-coiled-coil-helix domain-containing protein 2
4048,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU00340 pp-1; protoperithecium-1,K11215 STE12; transcription factor STE12
4049,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU06864 cAMP-independent regulatory protein pac2,K21631 GTI1; Gti1/Pac2 family transcription factor
4050,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03000 Transcription factors [BR:ncr03000],D      NCU01414 Asm-1; Ascospore maturation-1,K12763 EFG1; enhanced filamentous growth protein 1
4051,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02103 DNA-directed RNA polymerase II largest subunit,K03006 RPB1; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]
4052,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU06889 hypothetical protein,K03006 RPB1; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]
4053,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU05120 DNA-dependent RNA polymerase II RPB140,K03010 RPB2; DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]
4054,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01515 DNA-directed RNA polymerase II polypeptide,K03011 RPB3; DNA-directed RNA polymerase II subunit RPB3
4055,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03782 DNA-directed RNA polymerase II subunit RPB11,K03008 RPB11; DNA-directed RNA polymerase II subunit RPB11
4056,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU09378 DNA-directed RNA polymerase II polypeptide,K03012 RPB4; DNA-directed RNA polymerase II subunit RPB4
4057,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02661 DNA-directed RNA polymerase II polypeptide,K03015 RPB7; DNA-directed RNA polymerase II subunit RPB7
4058,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU08553 DNA directed RNA polymerase II 15 kDa subunit,K03017 RPB9; DNA-directed RNA polymerase II subunit RPB9
4059,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU05305 DNA-directed RNA polymerase II polypeptide,"K03013 RPABC1; DNA-directed RNA polymerases I, II, and III subunit RPABC1"
4060,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU11012 DNA-directed RNA polymerase I,"K03014 RPABC2; DNA-directed RNA polymerases I, II, and III subunit RPABC2"
4061,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU08030 UDP-glucose 4-epimerase Gal10,"K03016 RPABC3; DNA-directed RNA polymerases I, II, and III subunit RPABC3"
4062,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU04508 hypothetical protein,"K03009 RPABC4; DNA-directed RNA polymerases I, II, and III subunit RPABC4"
4063,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02605 DNA-directed RNA polymerase I/II/III subunit 10,"K03007 RPABC5; DNA-directed RNA polymerases I, II, and III subunit RPABC5"
4064,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02615 hypothetical protein,K03122 TFIIA1; transcription initiation factor TFIIA large subunit
4065,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU09748 transcription initiation factor IIA gamma chain,K03123 TFIIA2; transcription initiation factor TFIIA small subunit
4066,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU07289 transcription initiation factor IIB,K03124 TFIIB; transcription initiation factor TFIIB
4067,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU04770 TATA-binding protein,K03120 TBP; transcription initiation factor TFIID TATA-box-binding protein
4068,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02556 hat-2; histone acetyl transferase-2,"K23358 TAF1; transcription initiation factor TFIID subunit 1, fungi type [EC:2.3.1.48]"
4069,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02052 transcription initiation factor TFIId 127kD subunit,K03128 TAF2; transcription initiation factor TFIID subunit 2
4070,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03096 bromodomain associated domain-containing protein,K14650 TAF3; transcription initiation factor TFIID subunit 3
4071,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU04136 transcription initiation factor TFIID subunit,K03130 TAF5; transcription initiation factor TFIID subunit 5
4072,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU07757 transcription initiation factor TFIID complex 60 kDa subunit,K03131 TAF6; transcription initiation factor TFIID subunit 6
4073,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03095 transcription initiation factor TFIID subunit 7,K03132 TAF7; transcription initiation factor TFIID subunit 7
4074,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03138 transcription initiation factor TFIID,K03133 TAF9B; transcription initiation factor TFIID subunit 9B
4075,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU08729 transcription initiation factor TFIID 23-30kDa subunit,K03134 TAF10; transcription initiation factor TFIID subunit 10
4076,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU07775 hypothetical protein,K03135 TAF11; transcription initiation factor TFIID subunit 11
4077,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02223 hypothetical protein,K03126 TAF12; transcription initiation factor TFIID subunit 12
4078,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03464 transcription factor TFIID complex subunit Taf13,K03127 TAF13; transcription initiation factor TFIID subunit 13
4079,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU00444 transcription initiation factor TFIID subunit 14,K03140 TAF14; transcription initiation factor TFIID/TFIIF subunit
4080,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01322 transcription factor TFIIE complex alpha subunit,K03136 TFIIE1; transcription initiation factor TFIIE subunit alpha
4081,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03909 transcription initiation factor TFIIE,K03137 TFIIE2; transcription initiation factor TFIIE subunit beta
4082,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU04363 hypothetical protein,K03138 TFIIF1; transcription initiation factor TFIIF subunit alpha
4083,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03047 hypothetical protein,K03139 TFIIF2; transcription initiation factor TFIIF subunit beta [EC:5.6.2.-]
4084,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU05423 hypothetical protein,K03141 TFIIH1; transcription initiation factor TFIIH subunit 1
4085,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01831 RNA polymerase TFIIH complex subunit Ssl1,K03142 TFIIH2; transcription initiation factor TFIIH subunit 2
4086,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01580 transcription factor TFIIH subunit Tfb4,K03143 TFIIH3; transcription initiation factor TFIIH subunit 3
4087,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU05523 transcription factor tfb2,K03144 TFIIH4; transcription initiation factor TFIIH subunit 4
4088,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU06438 DNA repair helicase RAD25,K10843 ERCC3; DNA excision repair protein ERCC-3 [EC:5.6.2.4]
4089,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01625 DNA repair helicase RAD3,K10844 ERCC2; DNA excision repair protein ERCC-2 [EC:5.6.2.3]
4090,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU06646 RNA polymerase II transcription factor B subunit 5,K10845 TTDA; TFIIH basal transcription factor complex TTD-A subunit
4091,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03659 prk-3; protein kinase-3,K02202 CDK7; cyclin-dependent kinase 7 [EC:2.7.11.22 2.7.11.23]
4092,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU02587 RNA polymerase II transcription factor B subunit 3,K10842 MNAT1; CDK-activating kinase assembly factor MAT1
4093,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01067 hypothetical protein,K06634 CCNH; cyclin H
4094,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03809 hypothetical protein,K15128 MED6; mediator of RNA polymerase II transcription subunit 6
4095,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU08365 RNA polymerase II mediator complex component Med8,"K15130 MED8; mediator of RNA polymerase II transcription subunit 8, fungi type"
4096,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU00628 hypothetical protein,"K15134 SRB4; mediator of RNA polymerase II transcription subunit 17, fungi type"
4097,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU00998 RNA polymerase II mediator complex subunit Nut1,K15147 MED5; mediator of RNA polymerase II transcription subunit 5
4098,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU05944 hypothetical protein,K15148 MED7; mediator of RNA polymerase II transcription subunit 7
4099,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU00220 hypothetical protein,K15151 MED10; mediator of RNA polymerase II transcription subunit 10
4100,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU05263 hypothetical protein,K15152 MED21; mediator of RNA polymerase II transcription subunit 21
4101,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU00569 SOH1 family protein,K15153 MED31; mediator of RNA polymerase II transcription subunit 31
4102,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU09112 hypothetical protein,K15156 MED14; mediator of RNA polymerase II transcription subunit 14
4103,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03058 hypothetical protein,"K15160 SIN4; mediator of RNA polymerase II transcription subunit 16, fungi type"
4104,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU07172 stk-8; serine/threonine protein kinase-8,K02208 CDK8_11; cyclin-dependent kinase 8/11 [EC:2.7.11.22 2.7.11.23]
4105,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01563 RNA polymerase II holoenzyme cyclin-like subunit,K15161 CCNC; cyclin-C
4106,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU00962 hypothetical protein,"K15163 SRB8; mediator of RNA polymerase II transcription subunit 12, fungi type"
4107,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU03962 hypothetical protein,"K15165 SSN2; mediator of RNA polymerase II transcription subunit 13, fungi type"
4108,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU10847 ngf-1; histone acetyltransferase GCN5,K06062 PCAF; histone acetyltransferase [EC:2.3.1.48]
4109,A09180 Brite Hierarchies,B  09182 Protein families: genetic information processing,C    03021 Transcription machinery [BR:ncr03021],D      NCU01379 stk-18; serine/threonine protein kinase-18,K08874 TRRAP; transformation/transcription domain-associated protein
